,ID,name,email,field
7999,2079237420,A. Nüske,Ronald.Blackburn@lane-duncan.com,Regular school
8000,4991294,R. Ogaya,Andrew.Rich@white.com,Regular school
8001,5322133,J. Oleksyn,Jennifer.Schwartz@gordon.com,Regular school
8002,5283502,V. Onipchenko,Joel.Kane@robertson.org,Regular school
8003,5638423,Y. Onoda,Jennifer.Alvarado@wilson.net,Regular school
8004,27540187,J. Ordoñez,Michael.Washington@taylor-perez.com,Regular school
8005,50232654,G. Overbeck,Erica.Smith@howard.com,Regular school
8006,4949184,W. Ozinga,Kayla.Cooke@mccullough.com,Regular school
8007,145774814,S. Patiño,John.Webb@hernandez-hensley.com,Regular school
8008,40097048,S. Paula,Isabel.Hicks@peterson-silva.org,Regular school
8009,3177876,J. Pausas,Lauren.Underwood@black.com,Regular school
8010,144287812,J. Peñuelas,Crystal.Barber@page.org,Regular school
8011,31946163,O. Phillips,Martin.Turner@fleming.com,Regular school
8012,145500251,V. Pillar,Deanna.Davis@vasquez.com,Regular school
8013,6001758,Hendrik Poorter,Melissa.Edwards@drake.com,Regular school
8014,7032753,L. Poorter,Barbara.Thomas@cunningham.com,Regular school
8015,2794878,P. Poschlod,Joshua.Taylor@hernandez.com,Regular school
8016,3681310,A. Prinzing,Cynthia.James@burton.com,Special education school
8017,37704167,R. Proulx,Nicholas.Smith@frazier-jones.info,Regular school
8018,4525403,A. Rammig,Lauren.Hanna@davis.com,Regular school
8019,48793533,S. Reinsch,James.Graves@reed.net,Regular school
8020,3464897,B. Reu,Michelle.Thomas@stewart.com,Regular school
8021,2874982,L. Sack,Christopher.Lyons@gibson-allen.com,Regular school
8022,1401968126,B. Salgado‐Negret,Mario.Payne@williams-pittman.net,Regular school
8023,89907775,J. Sardans,Dean.Smith@gibson.biz,Regular school
8024,3310443,S. Shiodera,Joseph.Schmidt@logan-johnston.net,Regular school
8025,144752951,B. Shipley,Gerald.Willis@anderson.biz,Regular school
8026,16023799,A. Siefert,Thomas.Padilla@kerr.info,Regular school
8027,50280000,Ê. Sosinski,Martha.Thomas@ortiz.com,Regular school
8028,1957880,J. Soussana,Mary.Hudson@phelps.com,Regular school
8029,32638588,E. Swaine,Tiffany.Zamora@hancock.com,Regular school
8030,1801888,N. Swenson,Jacqueline.Tate@mason.biz,Regular school
8031,123928934,K. Thompson,Jared.Hill@spencer.com,Regular school
8032,2277213,P. Thornton,Zachary.Wright@webb.com,Regular school
8033,21828128,M. Waldram,Jose.Perry@thomas.info,Regular school
8034,4211509,E. Weiher,Pamela.Smith@sanchez.com,Regular school
8035,2150240574,M. White,Crystal.Taylor@williams.com,Regular school
8036,2113329742,S. White,Christopher.Fuentes@wilson.biz,Regular school
8037,2173329063,S. Wright,Jennifer.Perry@alexander-gregory.com,Regular school
8038,4092752,B. Yguel,Peter.Carter@reynolds.com,Regular school
8039,4640770,S. Zaehle,Michelle.Evans@kim.biz,Regular school
8040,4709209,A. Zanne,Scott.Mayer@benitez.org,Regular school
8041,50383246,C. Wirth,Thomas.Williams@hoffman-steele.com,Regular school
8042,3005502,Eric P. Nawrocki,Beth.Norris@martin-smith.com,Regular school
8043,2448952,Sarah W. Burge,Carrie.Garcia@smith.com,Regular school
8044,3122917,J. Daub,Richard.Bullock@rodriguez.com,Regular school
8045,2293446251,Evan W. Floden,Troy.Johnson@crawford.net,Regular school
8046,2441234,P. Gardner,Joan.Ramos@johnson-ortega.com,Regular school
8047,143862181,T. A. Jones,Mark.Davis@hernandez-johnson.net,Regular school
8048,2067071261,Terence Sim,Shane.Bailey@bond.com,Regular school
8049,3240967,Maan Bsat,Alexis.Sandoval@stokes.com,Regular school
8050,3204485,Etienne Decencière,Bradley.Potter@baird-miller.com,Regular school
8051,2130047489,Xiwei Zhang,Amy.Rodriguez@gordon.com,Regular school
8052,1721126,G. Cazuguel,Shannon.Matthews@vincent.info,Regular school
8053,50617430,B. Lay,Kyle.Barton@edwards.org,Regular school
8054,1974436,B. Cochener,Vanessa.Lopez@torres.com,Career and Technical School
8055,1405178553,Caroline Trone,Timothy.Anderson@allen.com,Regular school
8056,2817731,P. Gain,Shari.Gaines@mclaughlin.com,Regular school
8057,1405178549,John-Richard Ordóñez-Varela,Kyle.Webster@lawson.biz,Regular school
8058,144923890,P. Massin,Jacob.Shannon@valentine.com,Regular school
8059,2967327,A. Erginay,Amy.Brown@jenkins.org,Regular school
8060,46593437,Béatrice Charton,Heather.Rubio@porter.com,Regular school
8061,2070828228,Klein Jc,Regina.Morris@simpson-salazar.net,Regular school
8062,2523183,K. Rosenbloom,Shari.Taylor@anderson.org,Regular school
8063,37929439,J. Armstrong,Jeffery.Hernandez@snyder.com,Regular school
8064,34965960,G. Barber,Debra.Johnson@craig-ross.biz,Regular school
8065,2054480233,J. Casper,Daisy.Sullivan@anderson.com,Regular school
8066,2029732,H. Clawson,Allison.Sanchez@torres.com,Regular school
8067,2671293,M. Diekhans,William.Becker@castillo.net,Regular school
8068,2170555,T. Dreszer,Anita.Howard@stephenson.com,Regular school
8069,2256824,P. Fujita,Anthony.Berger@leach-walker.biz,Regular school
8070,3279928,L. Guruvadoo,Tonya.Ferguson@martin.com,Regular school
8071,48613597,M. Haeussler,Alyssa.Hill@wright-hicks.com,Regular school
8072,1928061,R. Harte,Kent.Morgan@bass.biz,Regular school
8073,116474129,S. Heitner,Tracey.Davis@suarez.net,Regular school
8074,48182379,G. Hickey,Sheri.Bennett@kelly.com,Regular school
8075,32637701,A. Hinrichs,Marissa.Kelley@johnson.org,Regular school
8076,2078340,R. Hubley,Candace.Farrell@moss.com,Regular school
8077,2411905,D. Karolchik,Donna.Moore@johnson.com,Regular school
8078,2638089,K. Learned,Anthony.Garcia@martin.com,Regular school
8079,2107499141,B. Lee,Valerie.Williams@rodriguez.com,Regular school
8080,2143747384,C. H. Li,Daniel.Jackson@rodriguez.com,Regular school
8081,2096413759,K. Miga,Carol.Freeman@escobar-robertson.biz,Regular school
8082,114358390,N. Nguyen,Tiffany.Johnson@tucker.com,Regular school
8083,2053144,B. Paten,Jacob.Herrera@diaz.net,Regular school
8084,3144427,B. Raney,Lydia.Moore@wilson-smith.com,Regular school
8085,34624894,A. Smit,Michael.Collier@pitts.com,Regular school
8086,2518811,M. Speir,Kelly.Goodman@benson.com,Regular school
8087,49564559,A. Zweig,Tammy.Moore@brown-conrad.org,Regular school
8088,1733689,D. Haussler,Brandy.Spencer@marshall-hawkins.com,Regular school
8089,7586694,R. Kuhn,Sara.English@joseph.com,Regular school
8090,143913305,W. Kent,Connie.Cole@baker-crawford.org,Regular school
8091,2401553,Sven Heinicke,Elizabeth.Matthews@morgan-lowe.com,Regular school
8092,49025934,Daici Chen,John.Herring@dodson-russell.com,Career and Technical School
8093,2854289,A. Breitkreutz,Matthew.Byrd@byrd.com,Regular school
8094,3351698,T. Reguly,Mckenzie.Haynes@hill.biz,Regular school
8095,39838060,Julie Nixon,Jeff.Wright@miller-brewer.org,Regular school
8096,38200115,Lindsay Ramage,Ryan.Kelley@reed.biz,Regular school
8097,144358067,Andrew G. Winter,Taylor.Chandler@wong.com,Regular school
8098,2292226,M. Livstone,Garrett.Jacobs@bean-mcgee.com,Regular school
8099,2396792,R. Baertsch,Kimberly.Walker@shaffer.com,Regular school
8100,1716986,T. Furey,Paul.Torres@hicks.com,Regular school
8101,2107507459,Y. Lu,Pamela.Stokes@gonzales.com,Regular school
8102,2375264,K. Roskin,Eric.Fisher@madden.com,Regular school
8103,48351507,M. Schwartz,Robin.Reese@mullen-cruz.com,Regular school
8104,2070640,C. Sugnet,William.Harris@mack.biz,Regular school
8105,2111204587,D. Thomas,Jeremy.Frost@hernandez.com,Regular school
8106,144153846,R. Weber,Janice.Sullivan@johnson.info,Regular school
8107,2144239945,Sangtae Kim,Tony.Lane@hernandez.net,Regular school
8108,1779993,P. Pevzner,David.Payne@lewis.biz,Regular school
8109,2967324,M. Huynen,Nathan.Martinez@fernandez.com,Regular school
8110,2912857,Daniel Jaeggi,Richard.Nelson@bell.biz,Regular school
8111,2067704884,Steffen Schmidt,Elizabeth.Goodman@lee.com,Regular school
8112,2536413,B. Snel,Pamela.Smith@ferguson.net,Regular school
8113,98874356,Usda Nrcs,Mark.Ellis@forbes.com,Regular school
8114,38945464,J. Greenbaum,Nathan.Harrison@dennis.info,Regular school
8115,2265893,J. Ponomarenko,Richard.Rodriguez@kelly.com,Regular school
8116,145567031,J. Clark,Charles.Lee@smith.biz,Regular school
8117,1742876,Joseph L. Gabbard,Martin.Johnson@gonzalez.com,Alternative Education School
8118,145783944,D. Hix,Joshua.Pham@hernandez.com,Regular school
8119,2078754,J. Cole,Michael.Torres@trujillo.com,Regular school
8120,92761875,P. Edgington,Rebecca.Salazar@williams-young.com,Regular school
8121,153214141,M. Kessler,Jeffrey.Baird@carlson-beard.com,Regular school
8122,2078982,C. Macrae,Michelle.Johnson@roberson.com,Regular school
8123,50379167,Patrick McCabe,William.Perry@mccoy.biz,Regular school
8124,2056567162,Jonathan Pearson,Jake.Chapman@higgins-mathews.biz,Regular school
8125,39306150,Robin Taylor,Amanda.Chapman@martinez.net,Regular school
8126,2403092,M. Saier,Caitlyn.Adams@miller.org,Regular school
8127,145342608,V. Reddy,Benjamin.Thompson@kelly.biz,Regular school
8128,3251207,Brian V. Tsu,Curtis.Garcia@hunter-molina.biz,Regular school
8129,2899949,"Muhammad Saad Ahmed, Ph.D.",Kevin.Evans@knight.com,Alternative Education School
8130,2109638947,Chun Li,Cynthia.Montgomery@smith-reese.com,Regular school
8131,1398978758,G. Moreno-Hagelsieb,Kaylee.Andersen@young.com,Regular school
8132,73529582,D. Church,Roy.Boyd@ingram-collins.com,Regular school
8133,144179343,Ron Edgar,Charles.Morgan@harris-cooper.info,Regular school
8134,3205754,W. Helmberg,Gary.Jones@jones.com,Regular school
8135,2126316,L. Schriml,Rebecca.Brown@smith.com,Regular school
8136,144376619,Edwin Sequeira,Glenda.Gomez@rowe.com,Regular school
8137,145388224,L. Wagner,Brian.Terry@mayo-simpson.com,Regular school
8138,2020036,T. Hrúz,Ryan.Carter@hunter.com,Regular school
8139,1906320,Oliver Laule,James.Reyes@rivera.info,Regular school
8140,145210177,Gábor Szabó,Michael.Harper@perez-craig.net,Regular school
8141,2134824,Frans Wessendorp,Cody.Allen@alexander.biz,Regular school
8142,1806594,S. Bleuler,Robert.Brooks@lozano-thomas.info,Regular school
8143,2982882,Lukas Oertle,Patrick.Nelson@donovan-rivera.com,Regular school
8144,1692856,P. Widmayer,Ellen.Moore@mitchell.net,Regular school
8145,2053448411,Luciana Ferrer,John.Hoover@sanchez.com,Regular school
8146,49504855,Hartmut Foerster,Susan.Long@williamson.info,Regular school
8147,40228600,Daniel S. Weaver,Mark.Nelson@tyler-hayes.com,Regular school
8148,65812616,K. Dere,Brian.Zimmerman@garcia.info,Regular school
8149,144618580,E. Landi,Michael.Davis@vaughan.org,Regular school
8150,46952725,H. Mason,Nancy.Cortez@james.com,Regular school
8151,91561121,B. Fossi,Eric.Edwards@nelson-dixon.com,Regular school
8152,145688966,P. Young,April.Fox@allen.com,Regular school
8153,2243895129,B. Rhead,Cindy.Gilbert@jordan-weaver.com,Regular school
8154,32813672,M. Cline,Christina.Brown@morton-stafford.com,Regular school
8155,39080699,M. Goldman,Matthew.Wright@robbins.biz,Regular school
8156,2228550270,Antonio Coelho,Glenn.Scott@campbell.com,Regular school
8157,50706815,B. Giardine,Jeremy.Hardy@jones.biz,Regular school
8158,1403795435,Jennifer Hillman-Jackson,Tony.Schmidt@williams-perry.net,Regular school
8159,39142825,F. Hsu,Ashley.Lindsey@hutchinson.com,Alternative Education School
8160,3335079,V. Kirkup,Mary.West@hernandez.com,Regular school
8161,46651528,Chin H. Li,Katelyn.Parrish@price.biz,Regular school
8162,35124971,L. Meyer,Barbara.Lawrence@patterson.com,Regular school
8163,38913964,A. Pohl,Cindy.Porter@gonzalez-hughes.net,Regular school
8164,2761344,Kayla E. Smith,Allen.Stewart@cantu.com,Regular school
8165,113370706,W. Kent,Alexis.Lester@reese.com,Regular school
8166,31951607,Felix A. Krüger,Erin.Carter@sherman.net,Regular school
8167,19177087,L. Mak,Adam.Carter@thompson-mercado.com,Regular school
8168,145813899,Rita Santos,Andrea.Sanchez@wilson.com,Alternative Education School
8169,2673957,L. Salwínski,Jennifer.Booth@mitchell.info,Regular school
8170,144179211,ChristopherA. Miller,Kimberly.White@gallagher.info,Regular school
8171,48961795,Adam J. Smith,Carla.Bennett@bauer.com,Regular school
8172,38950838,Frank K. Pettit,James.Calhoun@gallegos-campbell.com,Regular school
8173,2606875,J. Bowie,Matthew.Thompson@allen.net,Regular school
8174,2417557,D. Eisenberg,Alex.Wu@marks.com,Regular school
8175,39700275,T. Mayer,Adam.Chavez@reed-perez.info,Regular school
8176,104834503,Soledad Zignago,Jessica.Lane@shaw.com,Regular school
8177,3323244,C. Amundsen,Erica.Green@rodriguez.org,Regular school
8178,3284230,G. Binkley,Mary.Jordan@barnett-drake.com,Regular school
8179,34138468,Esther T. Chan,Eduardo.Thompson@schmitt.com,Regular school
8180,2578936,B. Hitz,Patrick.Lee@mccoy.biz,Regular school
8181,2565389,K. Karra,Aaron.Anderson@frye-walker.org,Regular school
8182,33526235,Cynthia J. Krieger,Leonard.Martin@caldwell.com,Regular school
8183,2122727,S. Miyasato,Amy.Fisher@davis-smith.biz,Regular school
8184,2115952574,Julie Park,Christina.Luna@lucas.com,Regular school
8185,2733892,M. Skrzypek,Toni.Gibson@rivas.info,Regular school
8186,2223361,Matt Simison,James.Smith@payne-campbell.com,Regular school
8187,2366373,S. Weng,Joann.Bolton@boyer-leon.net,Regular school
8188,7160599,E. Wong,Dylan.Lewis@morris.biz,Regular school
8189,2242366010,Matthew,Jessica.Lynch@hamilton.com,Regular school
8190,2182448244,Menne,Andrea.Jones@pace.com,Regular school
8191,66702547,I. Durre,Christy.Friedman@bartlett.net,Regular school
8192,2262632293,Russell,David.Mcdowell@gonzales.com,Regular school
8193,2247456743,Vose,Henry.Lewis@frazier-chandler.biz,Regular school
8194,2244102656,Byron,Laurie.Landry@massey-figueroa.net,Regular school
8195,2247456747,Gleason,Kimberly.Diaz@robbins-grimes.com,Regular school
8196,2247456777,Tamara,Jessica.Jones@mccullough.com,Regular school
8197,2178780561,Houston,Kelsey.Goodman@myers.com,Regular school
8198,143962122,J. Corbett,Justin.Pratt@thompson.com,Regular school
8199,49959210,J. Dean,Jennifer.Carter@williams.com,Regular school
8200,2041535246,Michael Epstein,Roger.Chambers@richardson-harris.com,Regular school
8201,3056963,A. Fikes,Joshua.Rivera@bright.com,Regular school
8202,2064471306,Christopher Frost,Amanda.Martinez@allen-gray.com,Regular school
8203,24918521,Jj Furman,Erica.Hill@martinez.net,Regular school
8204,1780892,Sanjay Ghemawat,Todd.Long@morris.com,Alternative Education School
8205,144267830,Andrey Gubarev,Amy.Fischer@hubbard.com,Regular school
8206,51425828,Christopher Heiser,Joseph.Ochoa@nelson.com,Regular school
8207,143860536,P. Hochschild,David.Mitchell@gillespie.com,Regular school
8208,35087612,Wilson C. Hsieh,Eric.Barnes@weaver.biz,Career and Technical School
8209,39140636,Sebastian Kanthak,Stephen.Williams@gibson-ward.biz,Special education school
8210,2063031994,Eugene Kogan,Christina.Ferrell@johnston-johnson.info,Regular school
8211,2269792978,Hongyi Li,Erin.Johnson@webb-kelly.com,Regular school
8212,144348389,Alexander Lloyd,Joseph.Morgan@jordan.biz,Regular school
8213,143973671,S. Melnik,Andrew.Bird@brewer.org,Regular school
8214,51345432,David Mwaura,Kimberly.Hall@miller.com,Regular school
8215,46568282,D. Nagle,Chad.Kirk@bailey-chen.com,Regular school
8216,145062645,Sean Quinlan,Tammy.Atkins@nguyen-anderson.info,Regular school
8217,2069605776,Rajesh Rao,Lisa.Smith@white-west.org,Regular school
8218,2269737950,Lindsay Rolig,Connie.Cox@klein.info,Regular school
8219,153304144,Yasushi Saito,John.Meadows@day-flores.net,Regular school
8220,2269737812,Michal Szymaniak,Nancy.Lewis@patel-collins.com,Regular school
8221,2115490429,Christopher Taylor,Joshua.Keller@welch.biz,Regular school
8222,2269833352,Ruth Wang,Connor.Wagner@keith.net,Regular school
8223,33117667,Dale Woodford,Richard.Lewis@wilson.com,Regular school
8224,15316811,Ömer Emre,Dillon.Hernandez@guzman.info,Regular school
8225,6545763,T. Duman,Margaret.Parker@gonzalez.biz,Regular school
8226,1454181588,Selim Özalp,Carolyn.Nelson@mcneil-blackwell.com,Regular school
8227,104619726,F. Şaroǧlu,Kimberly.Walker@smith.net,Regular school
8228,107997445,Şeyda Olgun,Kevin.Jones@colon.com,Regular school
8229,104532961,Hasan Elmacı,Morgan.Brown@rogers-allen.com,Regular school
8230,1411832212,Tolga Can,Kathryn.Carroll@baker.com,Regular school
8231,3170113,K. Schuchardt,Michael.Elliott@adams-hamilton.net,Regular school
8232,3084885,B. T. Didier,Natalie.Green@king.net,Regular school
8233,2929283,Todd O. Elsethagen,Jessica.Miller@lawrence.com,Regular school
8234,48243596,Lisong Sun,Sherry.Estes@wright.org,Regular school
8235,1870511,V. Gurumoorthi,Christine.Hill@hester-howard.com,Regular school
8236,48846792,Jared M. Chase,Michael.Patterson@hicks.org,Regular school
8237,46276037,Jun Yu Li,Kim.Barnes@lindsey.com,Regular school
8238,1776607,T. Windus,Matthew.King@galloway-miller.com,Regular school
8239,49848237,J. Fry,Ashley.Moore@knight-johnson.com,Regular school
8240,2446928,G. Xian,Alexandra.Lopez@ross.com,Regular school
8241,9696259,Suming Jin,Charles.Sanders@hernandez-wilkins.info,Regular school
8242,51930576,J. Dewitz,Brenda.Jones@rogers.net,Regular school
8243,1891772,C. Homer,Scott.Salazar@jones-torres.com,Regular school
8244,33629338,Christopher A. Barnes,Angela.Tate@wang-mercado.com,Regular school
8245,104321989,N. Herold,Jennifer.Solomon@moore.com,Regular school
8246,2431451,J. Wickham,Joseph.Ford@russo-wilson.com,Regular school
8247,46394768,G. Beamson,Jeffrey.Hubbard@martin.com,Regular school
8248,3664938,D. Briggs,Brenda.Cook@bolton-brown.biz,Regular school
8249,2227284,R. Côté,Phillip.White@sheppard.info,Alternative Education School
8250,7312150,Joseph M. Foster,Steven.Schultz@goodwin-smith.com,Regular school
8251,2009348,E. Alpi,Monica.Johnston@bates.com,Regular school
8252,2148646316,Melih Birim,Jeanette.Taylor@warren.com,Regular school
8253,1403776463,Javier Contell,Jason.Lopez@hansen.com,Regular school
8254,1401181005,Gavin O'Kelly,Jennifer.Davis@howard.com,Regular school
8255,2079484361,Andreas Schoenegger,Ronald.Schneider@zavala.org,Regular school
8256,2097086,David Ovelleiro,Monica.Lopez@chandler-jenkins.info,Regular school
8257,50784491,Ming Ying,Angela.Smith@fisher.com,Regular school
8258,49039791,Wei Zhang,Amanda.Lewis@finley.net,Regular school
8259,51114361,Hui Yu,Marc.Garcia@cole.biz,Regular school
8260,47062675,Xiaoqin Lu,Tanya.Harding@benson-floyd.com,Regular school
8261,2145121318,Jingxian Feng,Lance.Montes@hamilton.com,Regular school
8262,2115434130,Yong-xiang Fan,Jonathan.Pena@spencer.org,Regular school
8263,102597472,Yongti Zhu,Michael.Lewis@davis.com,Regular school
8264,2111901707,D. Chen,Juan.Johnson@rivera.biz,Special education school
8265,50144262,D. Greathead,Paul.Valencia@owens-norman.com,Regular school
8266,87508659,A. Greathead,Joshua.Nichols@wilkerson.com,Regular school
8267,145023688,David Binns,Cheryl.Miller@butler.com,Regular school
8268,2066868869,Ujjwal Das,Emily.Moses@cochran.com,Regular school
8269,1996177,Lauranne Duquenne,Emily.Scott@bryant.com,Regular school
8270,2603375,N. Hulo,Anna.Graves@nixon.com,Regular school
8271,2054426429,Elizabeth Kelly,Leah.Thomas@west-stevens.com,Regular school
8272,2693925,A. Laugraud,Chad.Webster@russell.com,Regular school
8273,145786563,D. Lonsdale,Annette.Pace@brown-richardson.org,Regular school
8274,2757225,M. Madera,Paul.Smith@mckinney.com,Regular school
8275,3194381,J. Maslen,Cassandra.Roberts@kelley.com,Regular school
8276,39094883,J. McDowall,Brian.Campbell@padilla.com,Regular school
8277,35795893,N. Mulder,Linda.Jordan@chang.com,Regular school
8278,2420012,Antony F. Quinn,Joshua.Mills@howell-jacobs.com,Regular school
8279,2096759,J. Selengut,Angela.Thompson@schaefer-brock.biz,Alternative Education School
8280,2651754,Manjula Thimma,David.Johnson@brown.com,Regular school
8281,35320024,F. Valentin,Michael.Choi@howard.info,Regular school
8282,144596952,Derek Wilson,Amy.Norton@higgins-riley.biz,Regular school
8283,2491581,C. Yeats,Brenda.Wright@young.com,Regular school
8284,6448642,A. Dotter,Jennifer.Stewart@johnson.org,Regular school
8285,5300698,B. Chaboyer,Miranda.Baker@garza-hart.net,Regular school
8286,33067502,D. Jevremović,Cameron.Thomas@brennan.net,Regular school
8287,103196729,V. Kostov,Morgan.Hensley@arnold.com,Regular school
8288,34953543,E. Baron,Richard.Carter@reed.org,Regular school
8289,143999081,J. Ferguson,Zachary.Murray@allen.com,Regular school
8290,3093982,R. Lyons,Daniel.Jones@yates.info,Regular school
8291,145642115,R. Barber,Miranda.Stephenson@stark.biz,Regular school
8292,27090376,H. Dothe,Debra.Bennett@malone-gilbert.org,Regular school
8293,145852244,A. Goldman,Aaron.Owens@bass-miller.com,Regular school
8294,2023464761,S. Tashkun,Juan.Martinez@sims-pierce.org,Regular school
8295,3028732,L. Laeven,Daniel.Deleon@johnson.com,Regular school
8296,9308929,Fabián Valencia,Sean.Roberson@henry.com,Regular school
8297,6023995,D. Russell,Jennifer.Rivera@phillips-briggs.com,Regular school
8298,8323286,G. Hatfull,Sara.Briggs@foster-ryan.com,Regular school
8299,49054832,L. Bertram,Charlene.Anderson@wallace.com,Regular school
8300,3528110,M. McQueen,Sheena.Finley@hernandez-ibarra.com,Alternative Education School
8301,37461286,K. Mullin,Brooke.Watson@morales.com,Regular school
8302,2971502,D. Blacker,Edwin.Bray@williams.org,Regular school
8303,145986535,R. Tanzi,Michael.Williams@powell.net,Regular school
8304,71785153,T. Ancheta,Aaron.Williams@brown-reynolds.net,Regular school
8305,28099403,J. Stewart,Jordan.Madden@reed.net,Regular school
8306,97757311,E. Seyhan,Marissa.Wells@wong.org,Regular school
8307,71962257,K. Wooddell,Ricky.Johnson@kim-watson.org,Regular school
8308,66882887,R. Graves,Candice.Liu@gross.com,Regular school
8309,70486494,A. Kottke,Michelle.Woodard@matthews.com,Regular school
8310,52040796,D. Boore,Elizabeth.Pittman@garza.com,Regular school
8311,49248373,T. Kishida,Carl.Christensen@davis.com,Regular school
8312,97756181,J. Donahue,Cameron.Mooney@thomas.com,Regular school
8313,38844323,Matthew Waller,Kelly.Rodgers@miller-moon.com,Special education school
8314,2236722077,Daici Chen,Barbara.Stevens@cunningham.com,Regular school
8315,3275066,A. Sandelin,Marie.Kennedy@jordan.info,Regular school
8316,2643599,W. Alkema,Christina.Torres@anderson.com,Regular school
8317,35084939,P. Engström,Kristen.Gibson@gillespie.org,Regular school
8318,1941802,W. Wasserman,Perry.Martin@hawkins.biz,Regular school
8319,2026602,B. Lenhard,Nathan.Sanchez@meyer.net,Regular school
8320,2455381,G. Bejerano,Monica.Turner@burns.com,Alternative Education School
8321,2881822,J. S. Pedersen,Daniel.Hicks@zimmerman.biz,Regular school
8322,1710055,A. Siepel,Robert.Gomez@baker.com,Regular school
8323,1422540131,A. Sultan-Qurraie,Patricia.Johnson@elliott.com,Regular school
8324,1887224,Heather Trumbower,Christopher.Simmons@hughes.com,Regular school
8325,2671552,M. Weirauch,Kimberly.Quinn@garcia.com,Regular school
8326,1687973,David Croft,Tommy.Montes@thomas-johnson.net,Regular school
8327,2358245,R. Haw,Fred.Morgan@brown.com,Alternative Education School
8328,50305260,M. Gillespie,William.Martinez@montgomery.biz,Regular school
8329,152588940,L. Matthews,Nancy.Cordova@gilbert.biz,Regular school
8330,3335420,M. Caudy,Robert.Stewart@robbins.com,Regular school
8331,1956799,P. Garapati,Lori.Madden@ballard.net,Regular school
8332,143901956,Gopal R. Gopinath,Keith.Duffy@hall-mueller.com,Regular school
8333,9257465,B. Jassal,Julie.Bates@hartman.info,Regular school
8334,34432693,S. Jupe,Christopher.Hunt@williams.org,Regular school
8335,2843644,Irina Kalatskaya,Kayla.Hill@summers.com,Regular school
8336,2560025,S. Mahajan,Heidi.Miller@martinez.com,Regular school
8337,145248814,Bruce May,Jessica.Mooney@graves.com,Regular school
8338,2627048,N. Ndegwa,Robert.Leon@moreno.com,Regular school
8339,2674400,V. Shamovsky,Darren.Powers@sanchez-cook.com,Regular school
8340,1969657,C. Yung,Trevor.Ferguson@delgado.com,Regular school
8341,32850054,P. Selinger,Sarah.Madden@stone.com,Regular school
8342,2443551,M. Astrahan,Brenda.Schmitt@huang.org,Regular school
8343,2491406,D. Chamberlin,Danny.Fisher@rose-swanson.com,Regular school
8344,3215235,R. Lorie,Brenda.Vaughn@anderson.com,Regular school
8345,2241643058,Thomas G. Price,Patricia.Dickson@lee.com,Regular school
8346,2398949,T. Wheeler,Kayla.Gomez@vega-wilson.com,Special education school
8347,2812268,Yi-Cheng Tu,Sharon.Hernandez@thompson-briggs.com,Regular school
8348,2058609729,Neil D. Rawlings,Tanya.Smith@turner.com,Regular school
8349,2061122581,Alan J. Barrett,John.Jimenez@collins-johnson.com,Regular school
8350,2054490380,Alex Bateman,Sandy.Church@conner.com,Regular school
8351,2796371,J. Lichtenauer,Victor.Burnett@reyes.org,Regular school
8352,145387780,M. Pantic,Wanda.Rogers@butler.com,Regular school
8353,2144092657,Colin A. Smith,Heather.Costa@ramirez.com,Regular school
8354,1819872998,Grace O' Maille,Sean.Kerr@armstrong.com,Regular school
8355,3197141,E. Want,Mark.Cooper@palmer.com,Regular school
8356,2084609652,Chuan Qin,Todd.Cuevas@gray-harrell.info,Regular school
8357,2576589,S. Trauger,Mario.Smith@wells.com,Regular school
8358,4318397,T. Brandon,Arthur.Harris@reed.com,Regular school
8359,15394897,D. Custodio,Beverly.Simpson@butler.com,Regular school
8360,2692972,R. Abagyan,Walter.Lutz@gray.com,Regular school
8361,2099119,G. Siuzdak,Kristin.Robertson@knox.net,Regular school
8362,2772248,J. Eng,Christine.Cole@romero.com,Alternative Education School
8363,15410408,Tahmina A. Jahan,Christopher.Alexander@richards.com,Regular school
8364,35085876,M. Hoopmann,Juan.Wright@wilson-garcia.com,Regular school
8365,48772938,I. Garkavtsev,Paul.George@colon-smith.com,Regular school
8366,2084258,U. Shankavaram,Melanie.Conley@warren.com,Regular school
8367,145825502,B. S. Rao,Luke.Campbell@johnson-huynh.com,Regular school
8368,1699540,Stratis Viglas,Alice.Wilkins@riggs.com,Regular school
8369,38690711,K. Beyer,James.Rangel@cruz.com,Regular school
8370,1769868,J. Shanmugasundaram,Patricia.Hunter@oliver.net,Regular school
8371,2915064,E. Shekita,Hannah.Murray@castillo-serrano.com,Regular school
8372,2124823801,Chun Zhang,Catherine.Nguyen@shaffer.com,Regular school
8373,3343280,Chengquan Huang,Lori.Calderon@oconnell-anderson.com,Regular school
8374,31989792,B. Wylie,Joyce.Ramirez@anderson.biz,Regular school
8375,31411624,M. Coan,Richard.Morales@mitchell.com,Regular school
8376,49831770,X. Duan,Megan.Bird@hancock.com,Regular school
8377,3286465,Patrick Higney,Leslie.Harris@williams-conner.biz,Regular school
8378,2109548058,Sul-Min Kim,Amy.Wiley@wilson-shannon.com,Regular school
8379,2266001991,Karl Fogel,Sue.Shaffer@powers-king.com,Regular school
8380,31082793,Brian T. Lee,Marcus.Jones@white.com,Regular school
8381,46814301,C. A. Sloan,Martin.Friedman@york.com,Regular school
8382,4086307,P. Hasgall,Richard.Cole@williams.com,Regular school
